stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,5,0,2
72hpf,0,1.13,0.56,0.28,0.28,1.41,25.37,0,1.13
21Day,0,2.22,0,0.37,0,0.37,11.1,0.74,0
3Month,0.21,1.46,0,14.46,5.72,0.1,0.42,0,1.14
22Month,0,1.64,0,0.68,0.14,0,0.55,0,0.41
