stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,3
72hpf,5.07,0,0,0,0,1.69,0,0.56
21Day,5.92,0,0,0,0.37,0.74,0.74,0
3Month,35.26,0.21,2.6,0.83,0.94,0,0.83,0.21
22Month,26.51,0,1.09,0.55,0,0,0.68,0.41
