stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4,3,1,1
72hpf,0,1.69,0,0,0,1.41,0,0.85,0
21Day,0,1.11,0,0,0.37,4.44,0,2.59,0.74
3Month,0.21,3.95,1.14,0.73,0,0.83,0,3.74,1.04
22Month,0.41,7.24,0.55,1.64,0.27,1.09,0.41,3.42,1.09
