stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.97,0,7.33
21Day,0.74,0.74,0,0.37,1.11,0.37,0,48.1
3Month,0.42,0,0.73,0.42,0,0,0.1,3.12
22Month,0.68,0,0.14,0.14,0,0,0,0.14
