stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,12,0,1,3,68,0,0,10
72hpf,0,1.69,0,0,0.28,10.99,0,0,1.69
21Day,0,0.74,0,0.37,0,2.22,0,0.74,0.74
3Month,0,0.1,0.21,0,0,0.1,0,0,0.1
22Month,0,1.09,0.27,0.14,0,0,0.14,0,0.14
