stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0.85,0,0.28,0,0,0
21Day,0,1.11,0,6.29,0.74,0,0,0.37,0.37
3Month,0.31,3.64,18.41,20.18,0.21,0.21,0,0.21,0.73
22Month,0.41,14.07,0.82,10.66,0.14,0.27,0.82,0.14,0.96
