stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
72hpf,0.85,0,0,0,0,0
21Day,0.74,0,0,0,0,0
3Month,5.1,0.62,0.42,0.1,0.1,0.1
22Month,2.87,0,0.14,0,0,0
