stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,3,0,0,0,0
72hpf,0,0,0,0.28,0,0.28,0,0
21Day,0,0,0,3.33,0,0.37,0,0.37
3Month,0.1,3.12,0.94,20.7,0.42,0,0.1,0.42
22Month,0,3.96,0,13.66,0.14,0,0.14,0.14
