stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,2,0,0,0,0,0
72hpf,0,1.41,0,0,0.56,0.28,1.13,0,0,1.69
21Day,0.37,0.74,0,0,0.74,2.59,0.37,0,0.37,2.59
3Month,1.46,5.82,0.1,0.62,2.5,1.66,0.1,0,1.35,7.7
22Month,0.96,10.52,0,0,4.51,1.37,0.68,1.37,0.68,3.01
