stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,1.41,0,0,0,0,0.28,0,0.56
21Day,0.37,0,0,0,0.37,0.37,0,0.37
3Month,2.6,0.1,4.47,1.35,0.21,0.1,0,0.21
22Month,3.96,0,0,0.82,0,0,0.41,0.14
