stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,2,0,8,0,2
72hpf,0.28,1.13,0.28,0,0.56,0,34.67,0,0.85
21Day,0.74,1.85,0.37,0,1.85,1.11,15.54,1.11,2.22
3Month,0.1,3.12,0,4.47,1.04,0.31,1.25,0.21,0.52
22Month,0,3.55,0,0.27,0.55,0.27,1.37,0.41,0.41
