stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,3,0,0,1
72hpf,0.28,0,0,0,5.64,0,0,0.28
21Day,1.48,0,0.37,0,0.74,0,0,0
3Month,0.73,0.31,0.42,0,0.1,0,0.1,0.42
22Month,6.15,0.14,0.27,0.27,0.27,0.27,0,0.41
