stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,1,0,0,0,1,0,5,0,3
72hpf,0.28,1.13,0.28,0,0,0,13.81,0,2.25
21Day,0.37,3.33,2.59,0,2.22,1.11,4.44,0,2.59
3Month,0,0.31,0,0.42,0.31,0.1,0,0,0
22Month,0.41,7.65,0,0.41,0.68,0.14,0.27,0.27,0.27
