stage,Endothelial,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
21Day,0,0,0,0.37,0,0,0
3Month,0.1,2.08,0.1,2.5,0.1,0.1,0.21
22Month,0,1.23,0,0.55,0,0,0.14
