stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,1,0,0,0,1,0
72hpf,0.28,0,0,0,0,0.56,0
21Day,0,0.74,0,0,0,0.37,0.74
3Month,0,0.73,0.21,0.31,0.21,0,0
22Month,0,0.68,0.14,0,0,0,0
