stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,1,0,1,0,0
72hpf,0,9.02,0,0,0,0,1.13,0,0.28
21Day,0,4.81,0.37,0.37,0.74,0.37,0,0,0.37
3Month,0,1.98,0,4.16,0.1,0.21,0.1,0.1,0.1
22Month,0.14,2.6,0,0.55,1.09,0,0,0,0.68
