stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,4,1,0,0
72hpf,0.28,1.97,0,0,0,0.28,0.85,0,0,0.85
21Day,0,9.99,1.48,0.37,0.37,4.07,3.33,0,0.37,1.85
3Month,1.04,54.19,0.1,11.03,6.97,1.25,2.7,0.52,1.04,1.66
22Month,0.82,40.99,0.27,5.88,4.1,0.55,1.09,1.5,0,1.78
