stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,1,0,0,0,35,4,0,6
72hpf,1.13,0.28,0,0,0.28,4.79,2.54,0,6.48
21Day,0,1.85,0.37,0,0.74,18.13,1.11,0,4.07
3Month,2.18,16.95,0.1,0.21,1.35,2.29,0.21,0,1.98
22Month,1.78,5.33,0.14,0.27,1.23,0.55,0.14,0.27,1.23
