stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,2,0,0,0,3,0,0,4
72hpf,0,0.28,0,0,0,0.56,0,0,4.79
21Day,0,0,0,0.37,0.37,0,0,0,1.48
3Month,0.1,0.31,0.52,0.31,0.1,0,0,0.1,0.31
22Month,0.14,3.01,0.27,0.55,0,0,0.41,0,0.27
