stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,17,332,3,0,24,123,1088,29,5,191
72hpf,18.32,649.94,23.39,0,22.83,63.7,2246.05,18.04,20.29,271.7
21Day,9.62,580.51,54.76,3.7,85.1,85.1,1215.78,1.48,48.1,266.39
3Month,13.21,529.03,2.81,105.89,52.74,17.27,93.62,4.78,32.25,71.36
22Month,20.63,549.74,1.78,20.09,31.43,12.16,120.66,16.94,38.4,55.07
