stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.28,0.28,0,1.13,0,0.28
21Day,0,0.37,0,0,0.37,0.37,0
3Month,0,0.62,0.21,0.1,0,0,0
22Month,0.14,2.05,0.14,0,0,0.14,0
