stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,3,0,1
72hpf,1.13,0.56,0,0.28,0.28,70.46,0,0.85
21Day,0.74,0.74,0,0.37,0.37,25.9,0.37,1.48
3Month,0.52,0,1.56,0.1,0,0.52,0,0.21
22Month,2.05,0,0.41,0.14,0,0.27,0,0
