stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.41,0,0,0,0,5.36,1.13,0.56
21Day,1.85,0.37,0.37,0,0.37,28.86,1.48,0.37
3Month,1.14,0,1.77,0.21,0,8.01,0.21,0
22Month,2.32,0,0.96,0.68,0,19.4,0,0.27
