stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,2,0,3,1,16,0,0,2
72hpf,0,0.56,0,0,3.66,11.56,0,0,2.82
21Day,0.37,1.11,0.37,0,7.4,6.29,0,0,6.66
3Month,1.98,3.95,1.14,0.62,0.94,0.31,0,0,3.43
22Month,9.43,41.81,0.27,2.46,0.27,1.5,5.06,0.27,6.7
