stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,6,0,5,0,2
72hpf,0.56,0,0,0.85,0,1.13,0,0
21Day,2.59,0.74,0,1.11,0,0.37,0.37,0.74
3Month,2.5,0,0.21,1.04,0.21,0,0,0.1
22Month,1.09,0,0,0.14,0.14,0,0,0
