stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,13,0,1
72hpf,0.85,0.85,0,0.28,0.56,86.81,0,0.85
21Day,1.11,0.74,0,0.37,0.74,52.54,0.37,1.85
3Month,0.52,0,0.42,0.1,0.1,0.21,0.1,0.1
22Month,1.64,0,0.27,0,0,0.41,0,0.14
