stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,1,6,0,0
72hpf,0.28,0.28,0,0,0,1.69,0,0.28
21Day,1.11,0,0,0.37,0,0.74,0.74,0.74
3Month,0.62,0,1.14,0.1,0.1,0.1,0.1,0.21
22Month,0.27,0,0.41,0.68,0,0,0,0.27
