stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,77,0,1,0
72hpf,3.66,1.41,0,0.28,0.85,137.26,0.28,0,4.23
21Day,2.96,0.37,0.37,0.74,0,51.8,0,1.85,0.74
3Month,4.68,0,9.47,1.98,0.52,6.35,0,0.73,1.04
22Month,3.42,0,0.41,0.55,0.27,3.69,0,0,0
