stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,5,0,0,3,0,30,0,2
72hpf,0,0.28,0.28,0,0,0.56,6.76,0,0
21Day,0,0,2.59,0,1.11,0,1.85,0,0.37
3Month,0.1,1.66,0.21,17.06,1.14,0.21,0,0,0
22Month,0,0.68,0,0.55,0.27,0,0,0.14,0
