stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,3,0,0,1,7,0,0
72hpf,0,1.13,0,0,0.28,1.41,0,0.28
21Day,0,1.85,0.37,0,0,0,0,0
3Month,0.1,0.83,10.82,0.31,0.31,0.21,0.21,0.21
22Month,0,0.14,3.28,0.41,0,0,0,0
