stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,74,0,0,0,3,55,0,15
72hpf,0,43.69,0,0,0,0.28,5.07,0,8.74
21Day,0,37.37,1.85,0,0.37,1.11,3.7,0.37,11.1
3Month,0,0.42,0,0.21,0,0,0.1,0,0
22Month,0,0.41,0,0,0,0,0,0,0
