stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
72hpf,0.85,0,0,0,0.56,0
21Day,1.48,0.74,0,0,0,0
3Month,2.29,0,0.1,0.42,0,0.1
22Month,0.14,0,0,0.14,0,0
