stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,2,0,0,1
72hpf,1.97,0,0,0,0,0.85,0,0,2.25
21Day,4.44,0.37,0,0.37,0.74,0.74,0,0,8.14
3Month,3.02,0,2.81,1.56,0.42,0.21,0.1,0,3.12
22Month,4.65,0,0,0.96,0.27,0.14,0,0.27,0.55
