stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
21Day,0,1.48,0.74,0,5.55,0.74,2.22,0,0.37
3Month,0,0.31,0,0,1.98,0,0,0,0.1
22Month,0.55,1.09,0,1.37,5.6,0.14,0,0.14,0
