stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,9,0,1
72hpf,0,0,0,0,0,2.82,0,0.56
21Day,0.37,0.74,0,0.74,0.37,3.33,0.37,0.74
3Month,0.1,0,0.31,0,0,0,0,0
