stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,1,44,233,0,55
72hpf,0.85,2.82,0.85,0,0,16.07,9.58,0,39.18
21Day,0,5.18,2.22,0,1.85,45.88,6.29,0.74,39.22
3Month,0,0.73,0,1.25,0.42,0.62,0.1,0,0.52
22Month,0,0.82,0.14,0.68,0.27,0,1.09,0,0
