stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0.56,0,0,0,1.69,0.28
21Day,0.74,0,0,0,0.74,0.37
3Month,3.22,0.73,0.52,0.1,0,0.21
22Month,3.55,0,0.27,0,0.14,0.41
