stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,1,0,0,1,0,62,1,8
72hpf,0,0.56,0.28,0,0,0.56,41.71,0.28,2.82
21Day,0,1.48,1.48,0,1.85,1.11,23.68,0,6.66
3Month,0,1.04,0,2.08,0,0.1,0,0,0.1
22Month,0.14,3.42,0,0.14,0.96,0,0,0,0.14
