stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
72hpf,0.28,0,0,0,6.76,0,0
21Day,0.37,0.74,0,0,7.77,0.37,0
3Month,3.85,15.81,0.31,0.1,0.1,1.56,0.31
22Month,1.37,5.88,0.14,0,1.23,1.23,0
