stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,33,0,0,0,1,4,0,2
72hpf,0,8.46,0.28,0,0,0.56,0.56,0,3.38
21Day,0,11.1,0.74,0,0.37,0.37,0.37,1.48,22.2
3Month,0.21,37.24,0.31,1.04,2.91,0.94,0.42,0.52,30.37
22Month,0,8.47,0.14,0.96,1.23,0.14,0.55,0.14,8.47
