stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
21Day,0,0.74,0,0.37,2.22,0.74,0,0,0.37
3Month,0.21,8.32,0.83,3.12,18.31,0.42,0.1,1.35,1.04
22Month,0.41,3.42,0.27,1.5,7.24,0.27,0.14,0.14,0.82
