stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,15,0,0,0,2,241,0,0,9
72hpf,0,0.85,0.28,0,0,0.85,6.76,0,0,10.99
21Day,0,2.96,0,0,0,0.74,4.44,0,2.22,15.17
3Month,0.31,12.17,0,1.66,0.52,0,0,0.1,0.62,4.16
22Month,0,23.23,0.14,0.41,0.68,0.14,0,0.41,0.96,2.19
