stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0,0.56,0,0.28,0.28,45.66,0,0,0.56
21Day,0,0.37,0,0.37,0.74,11.47,0,1.11,1.85
3Month,0,3.22,0.94,0.62,0.21,0.21,0,0.31,0.42
22Month,0.14,11.21,0.55,2.19,0.14,0.27,0.41,0.82,0.68
