stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,1,0,0,0,3,0,0
72hpf,0,6.2,0,0,0.28,4.51,0,1.13
21Day,0.37,1.85,0,0.74,0.37,1.48,0,1.11
3Month,0,4.37,18.1,0.94,0.21,0.31,0.1,0.83
22Month,0,0.27,0,0,0,0,0,0.68
