stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,3,0,0,0,0,0,0,0
72hpf,0,0.56,0,0,0,0,0.28,0,0.28
21Day,0,1.11,0.37,0,0,0,0.37,0,0.74
3Month,1.14,37.45,0.62,7.49,24.86,3.02,1.04,1.87,3.12
22Month,0.41,3.14,0.14,0,4.78,0.27,0.27,0.27,1.91
