stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,1,0,0,0,2,17,0,1
72hpf,0.28,3.38,0,0,0,0,0,0,0
21Day,0,8.51,0,0.37,0,0.74,0,0.37,1.11
3Month,0,19.87,1.04,0.42,0.42,0.42,0,0.21,1.35
22Month,0.14,6.97,0.27,1.09,0.55,0,0.14,0.55,0.55
