stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0.28,0,0,0,0,0.56,0,0
21Day,0,0,0,0,0.74,0.37,0,0
3Month,2.18,0,1.56,0.21,0.31,0.1,0,0.21
22Month,1.91,0.14,1.37,1.23,0,0.14,0.96,0
