stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,2.82,0,0,0,0,2.82,0.28,0,2.54
21Day,6.66,0.37,0,0.37,0,4.44,0,0,2.59
3Month,9.99,0.1,2.81,1.04,0.1,1.35,0,0.1,1.04
22Month,10.39,0.14,0.41,2.05,0.14,4.37,0.96,0.14,0.14
