stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,23,0,2
72hpf,0.56,0.85,0,0,0.28,4.23,0,2.25
21Day,0,0.74,0,0.37,0.74,0.74,0.37,1.11
3Month,0.31,0.52,0.21,0.62,0.21,0,0.1,0.83
22Month,0.27,0.41,0,0.14,0,0,0,0.41
