stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,139,1141,41,0,478,352,12819,40,10,1780
72hpf,69.9,1156.99,108.79,3.38,91.6,277.06,6108.77,75.25,59.75,1330.32
21Day,44.4,1895.81,670.42,16.65,620.1,499.85,2036.04,3.7,160.57,1637.56
3Month,29.85,2090.53,38.9,1061.91,779.19,121.7,67.19,2.91,57.63,228.73
22Month,45.23,3059.72,32.11,111.37,1020.5,40.58,63.68,173.27,26.24,225.61
