stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,95,1005,17,0,179,668,20550,124,5,2070
72hpf,27.34,711.1,84.55,0.85,32.13,356.82,6622.87,92.45,52.71,1008.45
21Day,20.72,3022.05,529.82,8.88,621.95,648.59,3171.9,11.1,288.96,1959.45
3Month,87.37,12540.08,117.75,600.91,1965.61,256.51,217.08,40.05,361.67,921.69
22Month,80.76,13591.15,105.22,73.24,1546.05,103.03,251.03,561.36,89.92,543.18
