stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,2.25,0.56,0.85,0.28,58.62,0.28,0,0.85
21Day,0,3.33,0.74,1.11,0.74,21.83,0,1.11,1.48
3Month,0,0.1,0,0,0.21,0,0,0,0
