stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,0,0,0,0,0.28,0.28,0,0.56
21Day,0,0,0.74,0,0,0,0,0,0.37
3Month,3.85,0.1,34.33,1.46,0.1,0,0,0.1,0.62
22Month,1.78,0,1.37,0.82,0,0.14,0,0,0
