stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,3,0,0,8,0,7,0,0,2
72hpf,2.54,0.85,0,0.28,0.28,4.23,0,0,1.13
21Day,2.96,1.85,0.37,1.11,0,1.11,0,0,1.48
3Month,2.91,0,2.18,1.98,0.31,0.1,0,0.1,0.62
22Month,7.24,0,0.55,2.05,0.14,0.14,0.41,0,0.41
