stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,2,0,0
21Day,0.37,0,0,0,0,0,0.37
3Month,2.29,45.87,0.73,0.94,0.1,0.31,0.21
22Month,0.14,3.55,0,0,0,0,0
