stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,6,0,0,1
72hpf,0,0.28,0,0,0,2.82,0,0,0.28
21Day,0,0.37,0,0.74,0,3.33,0,0,0.74
3Month,0.21,5.72,0.52,0.83,0.21,0.1,0,0.31,0.62
22Month,0.27,10.66,0.27,1.5,0.55,0.14,0.55,0,0.68
