stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,2,0,4,3,0,0
72hpf,0.85,0.28,0,0.28,0,0,0,0,0.28
21Day,2.59,0,0,0.74,0,1.85,0,0,0
3Month,9.36,0,0.73,6.14,1.14,0.1,0,0.52,0.83
22Month,2.32,0,0,0.14,0.14,0.14,0,0,0.41
