stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,1.13,0,0
21Day,0,0,0,0,0,0.37,0,0
3Month,1.14,0.1,7.7,0.52,0.1,0,0.21,0.31
22Month,0.82,0,0.41,0.14,0,0,0,0.14
