stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,1,0,0,0,0,1,0
72hpf,1.69,0,0,0.28,2.25,0,0
21Day,2.59,0,0,0,1.11,0,0.37
3Month,1.35,0.94,0.21,0,0.1,0,0.21
22Month,0.68,0,0.14,0,0,0,0.14
