stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0
72hpf,0.85,0.28,0,0,0,11.27,0,0.85
21Day,1.48,0.74,0.74,0,0,4.44,0,0
3Month,2.91,0.31,15.08,0.73,0.1,0.1,0.73,0.1
22Month,1.91,0,0.27,0.14,0,0,0,0
