stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0.28,0,0
21Day,0.74,55.13,9.62,8.14,53.65,28.86,6.66,24.79
3Month,0,2.6,0.1,1.35,4.68,0,0.1,0.21
22Month,0,1.5,0,0.96,0.55,0,0,0
