stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,5,0,0
72hpf,0,1.69,0,0,0,0.28,2.54,0,1.13
21Day,0,4.07,0.74,0,0,0,0.74,0.37,0.74
3Month,0,10.4,0,0.52,0.83,0.94,0.21,0.21,0.52
22Month,0.14,4.92,0.14,0.14,0.14,0,0.27,0,0.41
