stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,1.97,0.28,0,0,1.97,26.49,0,0
21Day,0,1.85,1.48,0,1.11,1.11,22.94,0,0.37
3Month,0.1,1.14,0,0.1,0.21,0.21,0.83,0,0.52
22Month,0,2.05,0,0,0.41,0.14,0.96,0.27,0.27
