stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,0,3,0,1
72hpf,0.56,0.56,0,0,0.28,0.85,7.61,0,0.56
21Day,0.37,3.33,0.37,0,1.11,0.37,2.96,0.74,0
3Month,0.1,0.83,0,0.31,0.1,0.1,0.1,0,0
22Month,0,0.55,0,0,0.14,0,0,0,0.14
